#{"t_start": 1776617067.526807, "env_id": "None"}
r,l,t,is_success,fusion_alpha
-21.394728,36,617.050109,False,0.96
55.295022,12,617.586328,True,0.96
63.616745,30,618.902811,True,0.96
-25.170874,33,620.310945,False,0.96
60.18916,24,621.354523,True,0.96
59.784376,24,622.417051,True,0.96
-8.44391,37,624.058728,False,0.96
-16.715014,37,625.658581,False,0.96
-30.048115,48,627.722917,False,0.96
-1.709702,35,629.255826,False,0.96
54.69599,10,629.702717,True,0.96
59.644117,25,630.797271,True,0.96
-21.966042,39,632.478452,False,0.96
-8.702993,38,634.203364,False,0.96
59.968202,24,638.939744,True,0.96
58.864882,17,639.676457,True,0.96
-24.95622,31,640.998367,False,0.96
-23.96234,40,642.72737,False,0.96
55.692469,11,643.213477,True,0.96
-22.002019,41,644.952299,False,0.96
-25.758055,39,646.62175,False,0.96
61.978526,26,647.751544,True,0.96
61.360505,26,648.872333,True,0.96
-1.600731,41,650.634832,False,0.96
49.74814,1,650.717656,True,0.96
-7.752879,37,652.333168,False,0.96
55.122863,10,652.770139,True,0.96
-27.309654,57,655.201895,False,0.96
-3.305085,33,656.710229,False,0.96
57.634942,16,657.430146,True,0.96
-16.558528,37,659.015304,False,0.96
58.035228,17,659.759747,True,0.96
-9.627587,33,661.177289,False,0.96
60.130311,20,662.068373,True,0.96
63.13786,29,663.355232,True,0.96
-11.476647,36,664.928921,False,0.96
60.834649,21,665.850096,True,0.96
-1.982824,39,667.544857,False,0.96
52.933957,7,667.869422,True,0.96
-8.335581,35,669.360098,False,0.96
62.460613,27,670.553894,True,0.96
61.488079,25,671.659958,True,0.96
54.283648,9,672.059859,True,0.96
-8.026964,35,673.580237,False,0.96
62.594286,32,674.975938,True,0.96
52.681468,6,675.248752,True,0.96
59.172603,21,676.16014,True,0.96
-22.12361,47,678.170196,False,0.96
-15.780214,39,679.839776,False,0.96
-7.319984,36,681.371075,False,0.96
-19.947604,32,682.740001,False,0.96
64.210012,31,684.085691,True,0.96
57.704731,20,684.972097,True,0.96
60.966744,25,686.087547,True,0.96
62.006487,27,687.270803,True,0.96
62.161325,30,688.585135,True,0.96
-14.175399,37,690.215591,False,0.96
-26.780746,55,692.580216,False,0.96
-8.441476,31,693.937578,False,0.96
61.990888,26,695.081273,True,0.96
59.007445,21,695.997338,True,0.96
-8.541548,39,697.681267,False,0.96
1.714619,41,699.482691,False,0.96
60.308146,22,700.454037,True,0.96
-3.960192,33,701.911556,False,0.96
-8.685233,33,703.331996,False,0.96
60.534275,20,704.220751,True,0.96
64.498546,31,705.571293,True,0.96
54.371436,10,706.023924,True,0.96
-12.873585,37,707.636826,False,0.96
57.40538,19,708.474436,True,0.96
57.084292,19,709.306809,True,0.96
-11.372457,33,710.747058,False,0.96
57.888748,15,711.437662,True,0.96
59.832649,20,712.310503,True,0.96
-3.108377,35,713.894108,False,0.96
-12.724945,35,715.416887,False,0.96
54.546915,9,715.821853,True,0.96
-21.565172,36,717.40575,False,0.96
-13.092179,33,718.823399,False,0.96
58.574922,17,719.572838,True,0.96
-19.153286,36,721.097521,False,0.96
60.404868,20,722.002182,True,0.96
56.554577,14,722.631807,True,0.96
-7.769031,38,724.226273,False,0.96
-10.970819,52,726.501796,False,0.96
58.026214,16,727.221934,True,0.96
60.747567,31,732.570508,True,0.96
-17.86323,42,734.373139,False,0.96
62.533333,31,735.736259,True,0.96
60.189008,25,736.850405,True,0.96
-10.037304,40,738.627352,False,0.96
-26.940963,44,740.550218,False,0.96
-8.341948,35,742.096917,False,0.96
-2.703437,37,743.771493,False,0.96
55.693789,15,744.441323,True,0.96
53.548764,11,744.931793,True,0.96
55.305971,11,745.425554,True,0.96
60.879311,23,746.445285,True,0.96
51.856923,4,746.634915,True,0.96
54.204093,12,747.165064,True,0.96
55.478804,14,747.788708,True,0.96
60.446997,22,748.774821,True,0.96
-18.264169,46,750.790997,False,0.96
-6.083025,46,752.80887,False,0.96
-12.320654,37,754.446726,False,0.96
58.02126,16,755.179889,True,0.96
-27.52328,46,757.171916,False,0.96
61.088587,21,758.133054,True,0.96
58.727137,18,758.939051,True,0.96
-12.207097,43,760.806727,False,0.96
-23.753242,46,762.830892,False,0.96
61.92076,24,763.926305,True,0.96
-9.238427,32,765.339638,False,0.96
-19.323857,38,767.00875,False,0.96
52.562,5,767.235031,True,0.96
-23.79177,37,768.851153,False,0.96
-7.612658,40,770.623775,False,0.96
-26.378894,37,772.229722,False,0.96
-19.538781,36,773.822979,False,0.96
55.621871,11,774.31252,True,0.96
53.074567,6,774.586522,True,0.96
-8.133328,41,776.368306,False,0.96
-23.862087,35,777.8921,False,0.96
57.727966,16,778.623632,True,0.96
61.151446,24,779.679797,True,0.96
54.159992,8,780.047132,True,0.96
-22.793991,39,781.767065,False,0.96
61.557723,22,782.736853,True,0.96
66.510547,42,784.622,True,0.96
-5.566322,35,786.213428,False,0.96
52.876884,7,786.522956,True,0.96
57.893239,17,787.29319,True,0.96
-3.081543,33,788.794906,False,0.96
-4.687776,33,790.289345,False,0.96
-26.109513,40,792.015498,False,0.96
-24.699046,35,793.530469,False,0.96
-25.811516,37,795.148834,False,0.96
-23.281642,41,796.930552,False,0.96
-5.243969,37,798.595287,False,0.96
55.399798,11,799.095147,True,0.96
-15.347689,46,801.107761,False,0.96
62.267179,28,802.343283,True,0.96
-24.344913,42,804.197517,False,0.96
53.901049,10,804.658863,True,0.96
-10.156892,37,806.319234,False,0.96
-24.779084,41,808.137841,False,0.96
62.247243,25,809.246511,True,0.96
53.889805,9,809.647213,True,0.96
62.391021,25,810.765079,True,0.96
58.246851,19,811.6121,True,0.96
59.466077,19,812.44899,True,0.96
-5.77365,35,814.0119,False,0.96
-22.249867,41,815.825032,False,0.96
-25.2675,46,817.859239,False,0.96
-12.839037,39,819.591017,False,0.96
58.824594,20,820.493636,True,0.96
-12.420327,40,826.216739,False,0.96
-20.023948,37,827.85009,False,0.96
59.809998,21,828.787802,True,0.96
-11.960602,34,830.310544,False,0.96
