#{"t_start": 1776704588.7369568, "env_id": "None"}
r,l,t,is_success,fusion_alpha
54.787657,13,2632.361607,True,0.993
67.048929,50,2634.887951,True,0.993
-11.199486,292,2649.08785,False,0.993
-2.725996,150,2656.452387,False,0.993
-2.194886,153,2664.132994,False,0.993
59.643529,23,2665.290721,True,0.993
66.027007,49,2667.673891,True,0.993
70.526606,137,2684.894814,True,0.993
-7.141002,127,2691.159921,False,0.993
63.75355,116,2696.869228,True,0.993
62.51788,46,2699.094539,True,0.993
62.597553,112,2704.533584,True,0.993
58.327193,25,2705.80329,True,0.993
57.415172,184,2714.752804,True,0.993
58.995696,161,2722.680366,True,0.993
-10.660514,109,2727.99289,False,0.993
60.927447,95,2732.644621,True,0.993
65.302736,50,2735.106035,True,0.993
61.218876,144,2742.212338,True,0.993
64.634132,114,2747.828448,True,0.993
57.087029,38,2749.687116,True,0.993
63.947038,42,2751.754371,True,0.993
56.12795,14,2752.470896,True,0.993
54.09664,11,2753.011549,True,0.993
57.77857,89,2757.433844,True,0.993
61.794621,30,2758.924404,True,0.993
64.598693,73,2762.562011,True,0.993
59.570409,27,2763.912791,True,0.993
63.217131,175,2772.477678,True,0.993
55.525557,13,2773.168112,True,0.993
54.428602,81,2777.176919,True,0.993
