#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
63.368792,35,6897.022585,True,0.95
59.732518,35,6903.361587,True,0.95
57.077399,23,6907.522867,True,0.95
55.315184,106,6926.728955,True,0.95
54.180812,74,6940.150778,True,0.95
55.05701,11,6942.198807,True,0.95
54.284709,9,6943.884139,True,0.95
50.996773,3,6944.475278,True,0.95
57.800271,17,6947.575545,True,0.95
61.247862,89,6963.722726,True,0.95
62.938006,93,6980.603535,True,0.95
54.998847,12,6982.825941,True,0.95
63.573993,29,6988.094983,True,0.95
61.611215,44,6996.103219,True,0.95
62.236097,27,7001.008202,True,0.95
63.021616,64,7012.569403,True,0.95
52.919072,6,7013.699231,True,0.95
60.782225,25,7018.266834,True,0.95
54.751875,15,7021.034055,True,0.95
62.101278,28,7036.439437,True,0.95
58.809542,80,7050.992741,True,0.95
53.314,7,7052.304985,True,0.95
57.278489,16,7055.263273,True,0.95
56.784181,15,7058.04765,True,0.95
60.703294,30,7063.522654,True,0.95
55.23819,130,7087.548243,True,0.95
55.168161,17,7090.678345,True,0.95
53.245154,30,7096.142078,True,0.95
60.764854,93,7113.003562,True,0.95
58.073252,97,7130.587125,True,0.95
57.9215,22,7134.609596,True,0.95
62.165219,39,7141.684442,True,0.95
59.25178,79,7156.118934,True,0.95
53.958093,9,7157.803628,True,0.95
54.656713,47,7166.368665,True,0.95
62.342123,27,7171.294589,True,0.95
63.151236,151,7198.755216,True,0.95
65.1653,41,7206.222634,True,0.95
64.020355,32,7212.026,True,0.95
61.892063,29,7217.327748,True,0.95
58.022335,29,7222.630261,True,0.95
56.958765,14,7225.21274,True,0.95
56.866444,32,7231.040402,True,0.95
59.061064,85,7246.576157,True,0.95
64.200596,41,7253.82506,True,0.95
58.493812,21,7257.689048,True,0.95
63.669501,43,7265.535903,True,0.95
59.16663,78,7279.696436,True,0.95
51.326022,38,7286.670635,True,0.95
66.720632,48,7295.44125,True,0.95
62.683071,31,7301.14715,True,0.95
65.324037,160,7330.826851,True,0.95
62.773648,25,7335.413436,True,0.95
60.408888,26,7340.218589,True,0.95
61.774292,68,7352.6565,True,0.95
58.503376,130,7376.405882,True,0.95
65.168914,157,7404.935608,True,0.95
62.391605,32,7423.692563,True,0.95
60.981371,27,7428.574712,True,0.95
59.562802,23,7432.829941,True,0.95
58.482645,27,7437.794563,True,0.95
50.211439,1,7438.032664,True,0.95
58.610863,24,7442.435668,True,0.95
62.889144,31,7448.14668,True,0.95
56.410607,138,7473.383471,True,0.95
61.317403,30,7478.841413,True,0.95
59.360126,26,7483.473839,True,0.95
60.385603,24,7487.983647,True,0.95
58.787432,23,7492.385054,True,0.95
64.093274,36,7499.111273,True,0.95
60.629162,29,7504.289173,True,0.95
63.150805,107,7523.245471,True,0.95
64.063809,34,7529.278566,True,0.95
62.758375,30,7535.08691,True,0.95
59.630802,155,7562.656354,True,0.95
58.204513,20,7566.232504,True,0.95
63.338729,72,7579.144026,True,0.95
58.595599,46,7587.729915,True,0.95
61.933563,64,7599.306499,True,0.95
61.772103,96,7616.985163,True,0.95
59.5943,27,7621.977208,True,0.95
58.134217,24,7626.422684,True,0.95
61.103747,25,7631.072101,True,0.95
58.501246,26,7635.889738,True,0.95
57.516824,20,7639.62117,True,0.95
59.59752,27,7644.634275,True,0.95
64.385828,101,7663.174333,True,0.95
62.004465,35,7669.455334,True,0.95
59.90023,53,7678.902183,True,0.95
54.403672,23,7683.10799,True,0.95
63.773467,66,7694.954141,True,0.95
59.941144,72,7707.867386,True,0.95
60.670175,29,7713.065445,True,0.95
65.253935,41,7720.411669,True,0.95
62.128347,100,7738.262468,True,0.95
57.643447,21,7742.060803,True,0.95
62.262191,33,7747.938041,True,0.95
58.534024,21,7751.759115,True,0.95
58.94918,23,7756.455356,True,0.95
66.200223,45,7764.504068,True,0.95
62.103712,159,7806.08878,True,0.95
63.106663,64,7817.991476,True,0.95
60.772309,82,7833.174044,True,0.95
56.635042,14,7835.803662,True,0.95
62.437883,95,7853.433993,True,0.95
55.200656,13,7855.871694,True,0.95
59.264563,94,7873.266744,True,0.95
57.49295,90,7889.974306,True,0.95
63.550436,33,7896.109093,True,0.95
60.355239,82,7911.36399,True,0.95
57.545265,98,7929.602101,True,0.95
62.879895,31,7935.402661,True,0.95
59.915827,25,7940.079972,True,0.95
58.547899,20,7943.820801,True,0.95
57.712444,87,7960.038672,True,0.95
59.705358,31,7965.684269,True,0.95
64.6737,34,7971.827262,True,0.95
54.357054,77,7986.144154,True,0.95
57.61122,25,7990.672315,True,0.95
55.236127,14,7993.255405,True,0.95
64.389313,36,7999.771699,True,0.95
62.958082,29,8005.016259,True,0.95
57.535597,72,8017.997449,True,0.95
60.741948,34,8024.460763,True,0.95
62.610073,36,8030.959965,True,0.95
60.721139,31,8036.627551,True,0.95
63.705312,34,8042.762853,True,0.95
62.654588,26,8047.498596,True,0.95
55.154854,80,8062.020175,True,0.95
65.269811,95,8079.190209,True,0.95
62.48301,28,8084.316347,True,0.95
58.0684,23,8088.503618,True,0.95
56.60174,21,8092.387105,True,0.95
