#{"t_start": 1776778095.5306222, "env_id": "None"}
r,l,t,is_success
57.517739,39,10684.354854,True
53.972171,8,10684.829745,True
55.855659,13,10685.58945,True
62.952182,28,10687.179587,True
62.20002,24,10688.540967,True
63.228753,42,10690.729422,True
54.736798,10,10691.231141,True
59.848638,23,10692.411677,True
53.084714,9,10692.86725,True
57.1707,57,10695.768064,True
56.952911,14,10696.491444,True
58.480412,24,10697.706188,True
61.574535,26,10699.03373,True
59.761882,22,10700.114301,True
63.552329,31,10701.649475,True
58.796073,37,10703.50426,True
65.391877,35,10705.319387,True
55.218102,11,10705.883081,True
56.693957,49,10708.322376,True
62.084274,50,10710.869845,True
61.140906,23,10712.066158,True
56.032601,14,10712.76912,True
57.282866,48,10715.267645,True
59.384211,21,10716.339225,True
56.800444,14,10717.073392,True
61.047548,23,10718.241678,True
64.86746,65,10721.591992,True
62.476753,26,10722.899764,True
61.415721,23,10724.019476,True
61.466755,32,10725.634694,True
65.063594,38,10727.682611,True
58.23449,22,10728.916334,True
58.266411,20,10730.057292,True
59.327722,22,10731.341465,True
59.459676,22,10732.565508,True
59.754734,24,10734.001591,True
56.743519,14,10734.814861,True
59.578159,24,10736.210406,True
56.631087,15,10737.035924,True
57.902444,18,10737.998614,True
63.123137,29,10739.455307,True
49.940923,1,10739.520098,True
63.968428,33,10741.156736,True
58.217589,17,10742.090838,True
55.176014,12,10742.68703,True
64.4185,34,10744.407026,True
60.964057,26,10745.674565,True
64.140394,56,10748.415705,True
58.739703,22,10749.505761,True
59.302612,22,10750.583613,True
56.621915,17,10751.42374,True
51.576767,39,10753.371531,True
54.695789,16,10754.177776,True
55.996192,17,10755.018376,True
56.204196,14,10755.711273,True
60.558287,32,10757.301773,True
59.208443,21,10758.346945,True
54.857523,10,10758.852317,True
61.933577,24,10760.034186,True
61.208843,27,10761.34822,True
55.201064,29,10762.779899,True
57.982229,18,10763.670889,True
56.461514,13,10764.31446,True
57.693991,57,10767.093567,True
58.15826,17,10767.928156,True
65.728675,65,10771.112236,True
60.188358,22,10772.184112,True
55.178486,12,10772.771298,True
55.897627,14,10773.469364,True
62.2807,26,10774.745668,True
56.068932,14,10775.431957,True
56.768138,18,10781.020795,True
56.896153,17,10781.87172,True
58.308409,17,10782.703321,True
61.986462,27,10784.026488,True
60.495511,21,10785.05061,True
56.269015,15,10785.8036,True
60.176735,23,10786.919132,True
59.111625,21,10787.952178,True
57.195818,19,10788.887368,True
57.358794,17,10789.747814,True
54.298233,10,10790.248288,True
59.082166,22,10791.312612,True
62.254711,27,10792.672148,True
62.692396,27,10794.030501,True
57.712482,17,10794.858996,True
55.197057,13,10795.512692,True
53.321374,7,10795.870785,True
57.19662,15,10796.610965,True
60.405687,23,10797.731945,True
56.50679,13,10798.390436,True
53.88469,9,10798.842745,True
60.436702,26,10800.12861,True
59.815764,21,10801.152591,True
52.935852,8,10801.551915,True
59.837661,54,10804.215315,True
56.367446,14,10804.906228,True
58.292612,21,10805.931645,True
62.393751,28,10807.298812,True
51.015424,2,10807.412664,True
67.203715,65,10810.602418,True
56.865718,15,10811.338614,True
64.033367,32,10812.895511,True
59.478091,20,10813.873135,True
61.759681,28,10815.241858,True
56.166745,17,10816.073224,True
60.91686,22,10817.152082,True
55.908046,13,10817.790827,True
57.535721,46,10820.069676,True
57.238379,59,10822.98184,True
61.660048,27,10824.294392,True
64.26841,43,10826.396127,True
61.981353,27,10827.710029,True
52.768456,7,10828.067428,True
53.912873,9,10828.513033,True
60.049339,33,10830.128313,True
61.292714,23,10831.263747,True
54.650433,11,10831.808822,True
62.292104,28,10833.177807,True
55.302779,15,10833.919852,True
60.841484,27,10835.246926,True
55.510553,15,10835.979214,True
59.827035,23,10837.102663,True
61.23433,26,10838.365204,True
55.482049,14,10839.077863,True
59.174466,21,10840.111823,True
58.509884,20,10841.097247,True
59.044551,19,10842.03216,True
61.410255,61,10845.037415,True
64.162021,30,10846.507041,True
62.267301,25,10847.738391,True
62.345365,29,10849.197704,True
57.410288,47,10851.512325,True
60.26616,23,10852.708867,True
59.680092,21,10853.739938,True
61.074745,25,10854.976252,True
58.555365,19,10855.908069,True
60.557719,24,10857.08343,True
63.511143,28,10858.600637,True
65.703516,51,10861.397443,True
57.248948,16,10862.240305,True
61.847735,25,10863.572313,True
60.031222,23,10864.756696,True
59.534669,20,10865.89428,True
58.212509,22,10867.060721,True
58.696275,19,10868.05007,True
58.210398,20,10869.082101,True
56.627895,15,10869.897993,True
60.192578,23,10871.139977,True
59.714884,20,10872.175173,True
57.863441,17,10873.0737,True
60.399936,22,10874.245108,True
55.665261,14,10874.947073,True
57.266188,16,10875.739924,True
53.578161,28,10877.134317,True
58.415117,18,10878.01076,True
53.502571,40,10880.063011,True
56.704418,15,10880.892907,True
56.716505,14,10881.595994,True
63.08191,29,10883.048484,True
62.676072,28,10888.909889,True
59.935264,23,10890.044818,True
61.824978,25,10891.270632,True
66.54255,74,10895.132687,True
60.906339,23,10896.386421,True
58.184082,20,10897.516795,True
57.559818,17,10898.386349,True
59.23317,19,10899.368782,True
59.984575,24,10900.569254,True
60.298834,55,10903.657702,True
63.719122,62,10906.806195,True
61.984859,27,10908.162099,True
58.712748,60,10911.314585,True
55.947923,13,10912.024766,True
57.80081,18,10913.035804,True
59.73649,24,10914.236979,True
59.573686,20,10915.265198,True
55.88211,13,10915.921081,True
64.250746,40,10917.89471,True
58.512401,26,10919.210611,True
60.29946,25,10920.446498,True
61.206116,25,10921.664204,True
61.004503,65,10924.866104,True
63.679215,29,10926.280794,True
60.053103,20,10927.262167,True
58.462081,17,10928.095264,True
58.429505,23,10929.225807,True
58.320522,18,10930.1148,True
58.511097,54,10932.778647,True
57.68691,22,10933.867734,True
56.606515,17,10934.790126,True
61.295247,46,10937.111566,True
57.464286,17,10937.939758,True
61.371899,61,10940.946434,True
55.664516,14,10941.645571,True
59.18187,21,10942.67175,True
56.516716,14,10943.364832,True
56.500327,16,10944.153732,True
59.433895,23,10945.295005,True
58.417089,22,10946.379503,True
61.429094,27,10947.693772,True
60.19788,26,10948.955625,True
52.389516,8,10949.359789,True
59.788183,27,10950.698378,True
60.003923,63,10953.800166,True
61.968956,55,10956.519266,True
60.454197,21,10957.549911,True
59.086575,20,10958.532823,True
55.909765,14,10959.222777,True
49.910714,1,10959.286514,True
58.701001,19,10960.229891,True
57.306114,15,10960.970074,True
60.673903,25,10962.188625,True
57.376513,57,10965.000403,True
63.348772,29,10966.412432,True
60.493063,50,10968.87547,True
69.378208,59,10971.769252,True
55.616705,13,10972.493294,True
58.884064,19,10973.438641,True
57.012692,15,10974.178164,True
60.413042,42,10976.251776,True
55.912814,15,10977.009744,True
61.833624,27,10978.332026,True
56.446232,17,10979.169899,True
62.651548,29,10980.668007,True
62.296448,24,10981.841048,True
62.917741,26,10983.120337,True
62.15802,25,10984.358615,True
57.313085,22,10985.447131,True
55.340506,11,10985.99555,True
56.773759,54,10988.643625,True
54.267991,14,10989.342079,True
61.015774,23,10990.475702,True
61.620595,40,10997.896169,True
57.639247,20,10998.868826,True
52.421641,44,11001.04741,True
57.003666,18,11001.927209,True
63.320003,36,11003.698072,True
58.298482,18,11004.580526,True
59.839402,23,11005.708287,True
56.540944,30,11007.184698,True
62.937609,29,11008.590765,True
56.769271,14,11009.282487,True
57.074259,19,11010.226726,True
57.620452,17,11011.053916,True
58.00419,17,11011.889424,True
56.548424,16,11012.675981,True
60.226457,22,11013.756532,True
59.931134,21,11014.794635,True
56.893522,16,11015.584689,True
60.177454,21,11016.616509,True
61.290626,25,11017.831922,True
62.138156,26,11019.103871,True
68.877507,43,11021.210596,True
54.974545,11,11021.758664,True
54.368923,10,11022.270461,True
56.057986,16,11023.059272,True
54.030985,15,11023.811055,True
55.275369,52,11026.415573,True
53.520912,7,11026.770108,True
60.996846,55,11029.475859,True
63.014627,27,11030.787272,True
58.678511,18,11031.656662,True
58.072572,20,11032.708639,True
63.469975,30,11034.156718,True
58.621954,24,11035.439859,True
59.451801,20,11036.53936,True
59.964361,27,11038.003038,True
54.926283,14,11038.793271,True
59.314915,19,11039.808335,True
60.915044,36,11041.703661,True
55.004086,12,11042.325732,True
66.157007,66,11045.673873,True
57.006767,29,11047.136249,True
58.84713,21,11048.228012,True
59.266644,20,11049.39904,True
56.078934,14,11050.213753,True
61.893855,25,11051.720288,True
58.336847,20,11052.862884,True
63.526244,60,11056.256383,True
54.58231,9,11056.73932,True
63.516703,30,11058.32986,True
53.053777,7,11058.687771,True
63.588735,31,11060.225646,True
57.020776,17,11061.114989,True
60.98764,44,11063.507551,True
61.944466,24,11064.76478,True
56.831869,16,11065.674905,True
59.080372,20,11066.729543,True
61.382086,58,11069.786501,True
59.345608,22,11070.899322,True
55.981237,15,11071.671031,True
62.756658,27,11073.002204,True
62.394813,29,11074.536294,True
58.166529,17,11075.406996,True
55.40695,12,11076.02044,True
57.047329,35,11078.039563,True
56.006883,16,11078.926908,True
58.369919,24,11080.233444,True
59.689491,20,11081.222062,True
55.146389,11,11081.768747,True
60.624074,25,11082.994204,True
55.31131,12,11083.601802,True
54.251298,9,11084.05794,True
65.829634,40,11086.031054,True
62.471128,31,11087.599266,True
55.462585,12,11088.208768,True
62.649784,31,11089.79692,True
63.383436,32,11091.484997,True
60.435711,25,11092.876947,True
62.157214,32,11094.53599,True
56.319906,15,11095.430561,True
55.787817,14,11096.246999,True
65.185006,36,11098.438018,True
52.892983,33,11100.472982,True
60.653636,22,11101.741497,True
59.322558,19,11107.604464,True
62.866554,29,11109.210026,True
58.234861,22,11110.381124,True
58.228486,19,11111.413409,True
59.327975,47,11113.874414,True
60.866129,53,11116.739367,True
56.679725,15,11117.571916,True
54.475,10,11118.162126,True
61.042696,52,11120.871121,True
60.216408,22,11121.969596,True
60.422934,23,11123.168127,True
63.207308,54,11126.063473,True
57.737521,17,11126.906726,True
64.401652,32,11128.460621,True
59.33817,22,11129.491945,True
64.698712,33,11131.057043,True
60.627852,23,11132.144264,True
54.803941,14,11132.849552,True
61.875394,24,11133.967785,True
62.907539,55,11136.545345,True
60.77767,23,11137.620588,True
56.996688,15,11138.323064,True
54.584986,11,11138.844826,True
58.250038,19,11139.726088,True
63.502179,48,11141.968906,True
63.397165,69,11145.184301,True
61.829138,43,11147.189677,True
63.867957,50,11149.532421,True
60.439139,27,11150.802751,True
59.355937,19,11151.761361,True
64.116849,54,11154.287971,True
55.411881,15,11154.999091,True
59.137061,18,11155.845264,True
63.524216,41,11157.761613,True
59.406366,23,11158.840666,True
54.733832,10,11159.31271,True
58.869462,19,11160.19653,True
54.403645,11,11160.728456,True
60.748123,24,11161.843364,True
62.297639,50,11164.16863,True
58.51672,21,11165.15572,True
57.057806,16,11165.915678,True
63.139673,29,11167.396764,True
56.482764,46,11169.547048,True
56.083584,14,11170.200361,True
62.063996,27,11171.55539,True
59.691208,20,11172.49945,True
55.005016,11,11173.017106,True
62.68461,29,11174.44367,True
60.309355,21,11175.426035,True
63.333849,66,11178.505857,True
56.347533,14,11179.156842,True
56.068773,15,11179.861695,True
59.177574,21,11180.835853,True
62.116139,26,11182.04406,True
57.837302,20,11182.988008,True
59.589702,22,11184.021322,True
54.669893,11,11184.550103,True
61.140152,24,11185.667212,True
59.841133,34,11187.264263,True
63.141182,29,11188.6146,True
57.521059,16,11189.35542,True
58.982542,57,11192.004996,True
64.409054,30,11193.38962,True
57.474827,17,11194.17332,True
54.067305,9,11194.59548,True
61.985116,66,11197.671126,True
62.00959,35,11199.291898,True
58.755022,19,11200.171693,True
62.376192,24,11201.275321,True
59.937596,22,11202.304819,True
61.444091,24,11203.414146,True
60.352947,24,11204.547883,True
63.553944,30,11210.967386,True
60.211466,22,11212.074313,True
64.16804,61,11214.925651,True
64.98743,37,11216.638662,True
57.225047,17,11217.432858,True
58.865694,22,11218.463427,True
50.094741,1,11218.520709,True
63.020623,27,11219.801636,True
61.354621,62,11222.685299,True
60.257552,25,11223.858662,True
61.014095,24,11224.973346,True
58.326096,42,11226.943051,True
61.993412,26,11228.154527,True
58.594908,17,11228.945557,True
59.837392,24,11230.059989,True
50.02709,1,11230.120304,True
61.318996,23,11231.205666,True
55.62518,14,11231.864624,True
60.27084,22,11232.896482,True
64.065704,33,11234.4501,True
61.790829,25,11235.623664,True
64.244859,32,11237.201539,True
58.81725,44,11239.255736,True
61.588155,25,11240.420406,True
61.425671,25,11241.576325,True
62.160655,26,11242.794181,True
62.163021,26,11244.086363,True
61.784535,23,11245.158495,True
63.212613,28,11246.456271,True
59.442662,22,11247.484097,True
62.348451,34,11249.07349,True
57.236937,41,11251.013189,True
51.492042,33,11252.578406,True
63.424074,40,11254.463548,True
54.781701,10,11254.937954,True
52.541211,5,11255.186593,True
58.303381,32,11256.697954,True
56.26267,13,11257.306998,True
58.021116,19,11258.191013,True
57.858405,56,11260.803104,True
59.070605,59,11263.54953,True
61.18369,25,11264.714654,True
58.871811,58,11267.419606,True
58.702156,24,11268.539356,True
59.455721,20,11269.472394,True
54.498187,11,11269.991303,True
59.260632,26,11271.284684,True
58.088153,19,11272.173595,True
61.701713,28,11273.594917,True
62.202138,25,11274.770836,True
59.711448,22,11275.799975,True
58.735529,19,11276.688357,True
53.858423,8,11277.081342,True
65.889935,38,11278.861964,True
60.38878,24,11279.971021,True
55.53581,14,11280.632497,True
60.620844,30,11282.03194,True
54.619258,10,11282.515549,True
62.11264,26,11283.722139,True
54.779007,40,11285.590246,True
62.283281,25,11286.748439,True
50.359918,2,11286.853355,True
54.97757,10,11287.325026,True
66.572554,54,11289.83834,True
62.678845,31,11291.309325,True
63.538431,68,11294.493502,True
66.253435,38,11296.254998,True
60.814811,23,11297.329865,True
63.806128,33,11298.852449,True
54.681128,11,11299.377777,True
63.618291,43,11301.392172,True
54.089226,41,11303.305202,True
57.716639,19,11304.191983,True
59.072934,18,11305.034611,True
60.408197,24,11306.158409,True
60.402894,25,11311.974941,True
63.535405,43,11313.985074,True
68.825025,44,11316.019562,True
62.269538,32,11317.507508,True
66.122206,35,11319.122719,True
61.040158,25,11320.285778,True
58.075146,16,11321.051638,True
59.301953,27,11322.304325,True
64.327779,37,11324.011571,True
55.917648,13,11324.617917,True
62.578081,30,11326.045575,True
64.552197,65,11329.070674,True
63.93895,34,11330.65935,True
59.735737,21,11331.714788,True
63.862717,43,11333.734717,True
61.233831,22,11334.751959,True
52.599071,6,11335.047685,True
62.042121,25,11336.21778,True
54.823,11,11336.737732,True
58.980378,18,11337.574984,True
59.480244,60,11340.385588,True
55.698176,12,11340.959105,True
66.951452,78,11344.590859,True
60.839884,31,11346.030502,True
57.481219,15,11346.73733,True
61.017645,50,11349.075604,True
54.500677,13,11349.689481,True
57.314365,20,11350.625312,True
58.457794,20,11351.560154,True
59.465647,22,11352.583018,True
61.348603,26,11353.819731,True
59.50324,21,11354.802899,True
63.740756,61,11357.6354,True
58.199634,47,11359.880973,True
55.913508,12,11360.443748,True
63.731426,30,11361.833985,True
59.660097,20,11362.766718,True
60.816086,24,11363.879391,True
